id,title,handle,body_html,published_at,created_at,updated_at,vendor,product_type,tags,variants_id,variants_title,variants_option1,variants_option2,variants_option3,variants_sku,variants_requires_shipping,variants_taxable,variants_featured_image,variants_available,variants_price,variants_grams,variants_compare_at_price,variants_position,variants_product_id,variants_created_at,variants_updated_at,images,options
7501266583752,Dually V5 Hardware Pack,dually-v5-hardware-pack-1,"<p>Hardware pack for the Dually V5 Footstrap. Compatible from 2016-2020, as well as V5 and V6 Dually models.</p>
<p>Includes: Dually Hardware x 4 (Plastic piece is blue color)</p>",2025-02-20T11:07:04-08:00,2023-01-11T16:01:57-08:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42519184933064,Default Title,Default Title,NA,NA,121380025,TRUE,TRUE,,TRUE,18.00,454,24.43,1,7501266583752,2023-01-11T16:01:57-08:00,2025-02-21T22:51:41-08:00,,
7061604532424,Universal Leash,slingwing-v2-wrist-leash,"<p>Stay safe and stay connected with the Universal Leash. Whether you are attaching it to a board or a wing, this hook-and-loop wrist cuff with a coil leash line will keep you connected. The coil style leash keeps the the leash collected and out of your way. Swivels at each end prevents it from twisting.</p>",2025-02-20T11:00:16-08:00,2021-09-21T15:24:33-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,40982110699720,Default Title,Default Title,NA,NA,121741100,TRUE,TRUE,,TRUE,25.00,680,39.99,1,7061604532424,2021-09-21T15:24:33-07:00,2025-02-21T22:51:41-08:00,,
6610847563976,"SlingWing Universal Harness Line (75cm, 29.5"")",slingwing-universal-harness-line-75cm-29-5,"<p>Add a harness line to your wing, and you’re hooked for good.</p>",2025-02-20T10:59:37-08:00,2021-03-30T08:54:18-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,39514825326792,Default Title,Default Title,NA,NA,121742002,TRUE,TRUE,,TRUE,26.39,1134,36.66,1,6610847563976,2021-03-30T08:54:18-07:00,2025-02-21T22:51:41-08:00,,
14677060977010,"6"" Wake Fin- pack of 4, Black V2",6-wake-fin-pack-of-4-black-copy,"<p>Compatible with all Slingshot wakeboards<br>Fin size .75"" x 6""</p>",2025-02-20T10:47:54-08:00,2025-02-19T09:22:19-08:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,51793841717618,Default Title,Default Title,NA,NA,1230370001,TRUE,TRUE,,TRUE,48.99,454,NA,1,14677060977010,2025-02-19T09:22:22-08:00,2025-02-21T22:51:41-08:00,,
7116888047816,2022 Coaster,2022-coaster,"<p>Our proven, no-gimmicks, skim-style cruiser that delivers the best of all worlds from beginner to expert levels. The Coaster rides fast and free - excellent for teaching newbies, carving hard, and integrating skim / skate style maneuvers into your bag of tricks!</p>",2025-02-19T09:10:31-08:00,2021-10-26T16:22:14-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,41214932418760,4'4,4'4,NA,NA,122238044,TRUE,TRUE,,FALSE,249.00,14061,712.21,1,7116888047816,2021-11-03T16:43:06-07:00,2025-02-21T22:51:41-08:00,,
7116888047816,2022 Coaster,2022-coaster,"<p>Our proven, no-gimmicks, skim-style cruiser that delivers the best of all worlds from beginner to expert levels. The Coaster rides fast and free - excellent for teaching newbies, carving hard, and integrating skim / skate style maneuvers into your bag of tricks!</p>",2025-02-19T09:10:31-08:00,2021-10-26T16:22:14-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,41214932451528,4'8,4'8,NA,NA,122238048,TRUE,TRUE,,FALSE,249.00,14061,712.21,2,7116888047816,2021-11-03T16:43:06-07:00,2025-02-21T22:51:41-08:00,,
7116888047816,2022 Coaster,2022-coaster,"<p>Our proven, no-gimmicks, skim-style cruiser that delivers the best of all worlds from beginner to expert levels. The Coaster rides fast and free - excellent for teaching newbies, carving hard, and integrating skim / skate style maneuvers into your bag of tricks!</p>",2025-02-19T09:10:31-08:00,2021-10-26T16:22:14-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,41214932484296,5'0,5'0,NA,NA,122238050,TRUE,TRUE,,FALSE,325.00,14061,712.21,3,7116888047816,2021-11-03T16:43:06-07:00,2025-02-21T22:51:41-08:00,,
7116888047816,2022 Coaster,2022-coaster,"<p>Our proven, no-gimmicks, skim-style cruiser that delivers the best of all worlds from beginner to expert levels. The Coaster rides fast and free - excellent for teaching newbies, carving hard, and integrating skim / skate style maneuvers into your bag of tricks!</p>",2025-02-19T09:10:31-08:00,2021-10-26T16:22:14-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,41214932517064,5'3,5'3,NA,NA,122238053,TRUE,TRUE,,TRUE,249.00,14061,712.21,4,7116888047816,2021-11-03T16:43:06-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610639048,4M / Blue,4M,Blue,NA,1230111004,TRUE,TRUE,,FALSE,899.99,9072,1333.00,1,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610671816,5M / Blue,5M,Blue,NA,1230111005,TRUE,TRUE,,FALSE,944.99,9072,1400.00,2,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610704584,6M / Blue,6M,Blue,NA,1230111006,TRUE,TRUE,,FALSE,982.49,9072,1456.00,3,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610737352,7M / Blue,7M,Blue,NA,1230111007,TRUE,TRUE,,TRUE,459.00,9072,1511.00,4,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610802888,8M / Blue,8M,Blue,NA,1230111008,TRUE,TRUE,,TRUE,459.00,9072,1633.00,5,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610835656,9M / Blue,9M,Blue,NA,1230111009,TRUE,TRUE,,FALSE,1147.49,9072,1700.00,6,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610868424,10M / Blue,10M,Blue,NA,1230111010,TRUE,TRUE,,FALSE,1229.99,9072,1822.00,7,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610901192,11M / Blue,11M,Blue,NA,1230111011,TRUE,TRUE,,FALSE,1274.99,9072,1889.00,8,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610933960,12M / Blue,12M,Blue,NA,1230111012,TRUE,TRUE,,FALSE,1312.49,9072,1944.00,9,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610966728,14M / Blue,14M,Blue,NA,1230111014,TRUE,TRUE,,FALSE,1387.49,9072,2056.00,10,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058610999496,4M / Green,4M,Green,NA,1230111104,TRUE,TRUE,,FALSE,899.99,9072,1333.00,11,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611032264,5M / Green,5M,Green,NA,1230111105,TRUE,TRUE,,FALSE,944.99,9072,1400.00,12,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611065032,6M / Green,6M,Green,NA,1230111106,TRUE,TRUE,,FALSE,982.49,9072,1456.00,13,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611097800,7M / Green,7M,Green,NA,1230111107,TRUE,TRUE,,TRUE,459.00,9072,1511.00,14,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611130568,8M / Green,8M,Green,NA,1230111108,TRUE,TRUE,,FALSE,1102.49,9072,1633.00,15,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611163336,9M / Green,9M,Green,NA,1230111109,TRUE,TRUE,,FALSE,1147.49,9072,1700.00,16,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611196104,10M / Green,10M,Green,NA,1230111110,TRUE,TRUE,,FALSE,1229.99,9072,1822.00,17,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611228872,11M / Green,11M,Green,NA,1230111111,TRUE,TRUE,,FALSE,1274.99,9072,1889.00,18,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611261640,12M / Green,12M,Green,NA,1230111112,TRUE,TRUE,,FALSE,1749.99,9072,NA,19,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611294408,14M / Green,14M,Green,NA,1230111114,TRUE,TRUE,,FALSE,1387.49,9072,2056.00,20,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611327176,4M / Orange,4M,Orange,NA,1230111204,TRUE,TRUE,,FALSE,899.99,9072,1333.00,21,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611359944,5M / Orange,5M,Orange,NA,1230111205,TRUE,TRUE,,FALSE,944.99,9072,1400.00,22,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611392712,6M / Orange,6M,Orange,NA,1230111206,TRUE,TRUE,,FALSE,982.49,9072,1456.00,23,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611425480,7M / Orange,7M,Orange,NA,1230111207,TRUE,TRUE,,TRUE,459.00,9072,1511.00,24,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611458248,8M / Orange,8M,Orange,NA,1230111208,TRUE,TRUE,,FALSE,1102.49,9072,1633.00,25,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611491016,9M / Orange,9M,Orange,NA,1230111209,TRUE,TRUE,,FALSE,1147.49,9072,1700.00,26,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611523784,10M / Orange,10M,Orange,NA,1230111210,TRUE,TRUE,,FALSE,1229.99,9072,1822.00,27,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42058611556552,11M / Orange,11M,Orange,NA,1230111211,TRUE,TRUE,,FALSE,1274.99,9072,1889.00,28,7381392294088,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42063219622088,12M / Orange,12M,Orange,NA,1230111212,TRUE,TRUE,,FALSE,1749.99,9072,NA,29,7381392294088,2022-07-15T14:26:39-07:00,2025-02-21T22:51:41-08:00,,
7381392294088,Code V1,code-v1-kite,"<p>The all-new Code V1 is designed to keep kiteboarding fun. Built to provide performance versatility in all conditions for all disciplines, the Code is your new favorite kite. Put progression in your hands and watch as your skill level and confidence on the water improve with every session.</p>",2025-02-19T09:05:36-08:00,2022-07-14T16:47:19-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,,,42063219654856,14M / Orange,14M,Orange,NA,1230111214,TRUE,TRUE,,FALSE,1387.49,9072,2056.00,30,7381392294088,2022-07-15T14:26:39-07:00,2025-02-21T22:51:41-08:00,,
14676323729778,Phantasm Wake Foil Package,wf-1-v1-wake-foil-board-foil-package-copy,"<p>Elevate your foiling game with the ultimate full foil package designed for dynamic performance and versatility. This package includes the <strong>WF-1 4'6"" Wake Foil Board</strong>, crafted for pumping, carving, and on-foil adventures, featuring a track mount and dual-fin setup for multi-use adaptability. Paired with the <strong>PFI 730/710 Lower Package</strong>, delivering lift, stability, and optimized performance across Surf, Wing, and Kite Foiling. Anchored by the robust <strong>Phantasm Aluminum Mast</strong> made of 7075 aircraft-grade aluminum, this kit ensures unmatched durability and control. Whether carving waves or cruising in lighter winds, this package is your gateway to foil mastery. FREE GROUND SHIPPING within contiguous USA.</p>",2025-02-18T16:02:15-08:00,2025-02-18T11:29:16-08:00,2025-02-21T22:51:41-08:00,Slingshot Sports,Foil Packages,,51791793750386,Default Title,Default Title,NA,NA,1250467000,TRUE,TRUE,,TRUE,1149.00,0,2423.08,1,14676323729778,2025-02-18T11:29:18-08:00,2025-02-21T22:51:41-08:00,,
14676325761394,Phantasm Wing Package,wf-1-v1-wake-foil-board-foil-package-copy-1,"<p>Elevate your foiling game with the ultimate wing foil package designed for dynamic performance and progression. This package includes the <strong>Wing Raider XL v1 100L Wing Foil Board</strong>, <span>designed to pack in every wingfoil-specific feature in our design arsenal, propelling your wing game to new heights. </span>Paired with the <strong>E 1090/710 Lower Package</strong>, delivering lift, stability, and optimized performance this set-up will inspire confidence to progress your riding. A bonus <strong>PTM 926 Front Wing</strong> is included as a higher aspect option for bigger days and more glide. Anchored by the robust <strong>Phantasm Aluminum Mast</strong> made of 7075 aircraft-grade aluminum, this kit ensures unmatched durability and control. Whether carving waves or cruising in lighter winds, this package is your gateway to foil mastery. FREE GROUND SHIPPING within contiguous USA.</p>",2025-02-18T14:16:14-08:00,2025-02-18T11:32:44-08:00,2025-02-21T22:51:41-08:00,Slingshot Sports,Foil Packages,,51791797846386,Default Title,Default Title,NA,NA,1250465000,TRUE,TRUE,,TRUE,1679.00,17237,4307.87,1,14676325761394,2025-02-18T11:32:47-08:00,2025-02-21T22:51:41-08:00,,
14676333625714,Phantasm Travel Wing Foil Package,phantasm-wing-package-copy,"<p>Bring a wing foil set-up on your next adventure with the ultimate travel wing foil package designed for dynamic performance and easy travel. This package includes the <strong>I-FLY v1 105L Inflatable Wing Foil Board</strong>, which <span>provides lightweight, stiff, and reactive foiling performance that you can take anywhere</span><span>. </span>Paired with the <strong>PFI 928/710 Lower Package</strong>, b<span>uilt for progression and ease of use, this foil will get you going in the lightest of breezes and provides stability needed to keep you flying. </span>Anchored by the robust <strong>Phantasm Aluminum Mast</strong> made of 7075 aircraft-grade aluminum, this kit ensures unmatched durability and control. Whether carving waves or cruising in lighter winds, this package is your gateway to foil mastery. FREE GROUND SHIPPING within contiguous USA.</p>",2025-02-18T14:12:03-08:00,2025-02-18T11:44:18-08:00,2025-02-21T22:51:41-08:00,Slingshot Sports,Foil Packages,,51791813673330,Default Title,Default Title,NA,NA,1250468000,TRUE,TRUE,,TRUE,1149.00,17237,3003.64,1,14676333625714,2025-02-18T11:44:20-08:00,2025-02-21T22:51:41-08:00,,
14676366197106,Phantasm Intermediate Kite Foil Package,phantasm-quickstart-kite-foil-package-copy,"<p>Optimize performance and step up to the next level on an affordable platform that will advance with you. This package includes the <strong>Alien Air V5 Kite Foil Board </strong><span>designed with reduced volume construction for easier water starts and fast progression. </span>Paired with the <strong>PFI 633/710 Lower Package </strong>this set-up maximizes freeride performance w<span>ith equal parts speed, stability, lift, and maneuverability. This is the most predictable and user-friendly foil on the market.</span> Anchored by the robust <strong>Phantasm Aluminum Mast</strong> made of 7075 aircraft-grade aluminum, this kit ensures unmatched durability and control. Whether carving waves or cruising in lighter winds, this package is your gateway to foil mastery. FREE GROUND SHIPPING within contiguous USA.</p>",2025-02-18T14:08:41-08:00,2025-02-18T12:25:08-08:00,2025-02-21T22:51:41-08:00,Slingshot Sports,Foil Packages,,51791867380082,Default Title,Default Title,NA,NA,1250466000,TRUE,TRUE,,TRUE,1149.00,8618,2611.97,1,14676366197106,2025-02-18T12:25:11-08:00,2025-02-21T22:51:41-08:00,,
14676379271538,Phantasm Advanced Kite Foil Package,phantasm-intermediate-kite-foil-package-copy,"<p>Elevate your foiling game with the <strong>Phantasm Advanced Kite Foil Package.</strong> <span>This package including the PTM 684 Front Wing, 710 aluminum fuselage PS 400 Rear Stabilizer, and 710 Fuse is by far the most advanced all-around performance foil set-up we make.</span> This package includes the <strong>Alien Air V5 Kite Foil Board </strong><span>designed with reduced volume construction for easy water starts and fast progression.</span> Anchored by the robust <strong>Phantasm Aluminum Mast</strong> made of 7075 aircraft-grade aluminum, this kit ensures unmatched durability and control. Whether carving waves or cruising in lighter winds, this package is your gateway to foil mastery. FREE GROUND SHIPPING within contiguous USA.</p>",2025-02-18T14:02:17-08:00,2025-02-18T12:41:32-08:00,2025-02-21T22:51:41-08:00,Slingshot Sports,Foil Packages,,51791897035122,Default Title,Default Title,NA,NA,1250466500,TRUE,TRUE,,TRUE,1149.00,8618,2505.31,1,14676379271538,2025-02-18T12:41:34-08:00,2025-02-21T22:51:41-08:00,,
7382857547976,2023 Copycat,2023-copycat-wakebinding,"<p>A female-specific, high-performance park boot with customized flex and styling options, removable liners, and the stamp of approval from the fastest growing female-riders movement around the world: the Copycats Club.</p>",2025-02-18T08:25:46-08:00,2022-07-15T14:25:46-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,Wake Boots,,42063215231176,Size 6,Size 6,NA,NA,1230346006,TRUE,TRUE,,FALSE,640.00,10886,640.00,1,7382857547976,2022-07-15T14:25:46-07:00,2025-02-21T22:51:41-08:00,,
7382857547976,2023 Copycat,2023-copycat-wakebinding,"<p>A female-specific, high-performance park boot with customized flex and styling options, removable liners, and the stamp of approval from the fastest growing female-riders movement around the world: the Copycats Club.</p>",2025-02-18T08:25:46-08:00,2022-07-15T14:25:46-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,Wake Boots,,42063215263944,Size 7,Size 7,NA,NA,1230346007,TRUE,TRUE,,FALSE,640.00,10886,640.00,2,7382857547976,2022-07-15T14:25:46-07:00,2025-02-21T22:51:41-08:00,,
7382857547976,2023 Copycat,2023-copycat-wakebinding,"<p>A female-specific, high-performance park boot with customized flex and styling options, removable liners, and the stamp of approval from the fastest growing female-riders movement around the world: the Copycats Club.</p>",2025-02-18T08:25:46-08:00,2022-07-15T14:25:46-07:00,2025-02-21T22:51:41-08:00,Slingshot Sports,Wake Boots,,42063215296712,Size 8,Size 8,NA,NA,1230346008,TRUE,TRUE,,FALSE,640.00,10886,640.00,3,7382857547976,2022-07-15T14:25:46-07:00,2025-02-21T22:51:41-08:00,,
